band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
5-12,0.039649274576491256,0.0468713025606264,-0.1498243652167377,0.048553995858644824,0.032652086487728015,c_10382
13-24,0.04638053540931012,0.05255429547647944,-0.2641308555329056,0.3363489943832358,0.04672978516691282,c_10382
25-48,0.05555352292337967,0.06561428321268335,-0.00026494770867757644,0.4951438059961869,0.02828018030453731,c_10382
49-96,0.08258109408337633,0.12139403932642662,-0.043637509429378385,0.1579030812260203,0.02135709999979224,c_10382
1-4,0.03821176849682387,0.045046354914586126,-0.37302309271673684,0.0685678610478506,0.010896895101085484,c_10393
5-12,0.06937806778882016,0.08155231205348253,-0.11435762491241142,0.4313406771434364,0.023349121059123165,c_10393
13-24,0.0877016569703269,0.10811550526690897,0.0020801149284972453,0.3553053011765204,0.014469952048732575,c_10393
25-48,0.04687254510680084,0.05973154837356124,0.015011052849202344,0.2711308581176122,0.029278852772188002,c_10393
49-96,0.056594212243415876,0.06987277131729626,0.0039291576409340445,0.08416598293563246,0.031384485422905534,c_10393
1-4,0.017643354362910823,0.02868621765004239,-0.6314229884844909,-0.9182548054070417,0.14090021259614807,c_10641
5-12,0.014127062774828062,0.017174575564835967,0.027643762044457065,0.4748369195957016,0.0545113308761751,c_10641
13-24,0.018975114300872595,0.022149724551054982,-0.00015800577208668898,0.29459074568068244,0.04307421467219097,c_10641
25-48,0.03563349472223606,0.04472648616415424,-0.543357568138982,0.41599182932000944,0.02764031911555544,c_10641
49-96,0.03284542619512076,0.041912813442862136,-0.4287418798996201,-0.12801364575067667,0.04911179268912798,c_10641
1-4,0.04725497783504284,0.06078203084087741,-0.581715364846835,0.5040317725239651,0.4534703817257559,c_10695
5-12,0.07625678365049723,0.1016267891334487,-0.22207772150282445,-0.47983159010522525,0.053363187253221554,c_10695
13-24,0.11656574206964772,0.13943864632594902,-0.2757419516697106,-0.1321826196059508,0.031953030108722996,c_10695
25-48,0.23859111701091776,0.29765844585638696,-0.6927943328905257,-0.2820929959943097,0.020239725253462622,c_10695
49-96,0.08633407920563223,0.10361773519867343,-0.02888304021422261,0.13614601018654257,0.06496538666652114,c_10695
1-4,0.035532712430908275,0.037269528842660805,-0.11432357539851257,0.18214498456637557,0.04689459485045726,c_10733
5-12,0.127173253296254,0.15213380318686884,-0.006267413719230008,0.4370653435125113,0.009465258619391142,c_10733
13-24,0.1350025435698331,0.1498049907996566,-0.6310119979675162,0.2647063228732715,0.01873401545467913,c_10733
25-48,0.13318233785661557,0.17392284027647814,-0.13271430598860445,0.31037802355311517,0.007825084360430473,c_10733
49-96,0.10195590532911959,0.1269734771008217,-0.21020304501774767,-0.02916574753363679,0.015616154602181053,c_10733
1-4,0.08191401301132943,0.08631959651173379,-0.03517873051455367,0.201043063599114,0.0494285448025793,c_10878
5-12,0.06743105010345762,0.0738674221298392,-2.0489088717496284,-0.23215999776450788,0.014324779699096589,c_10878
13-24,0.07709152377460075,0.10011062476399997,-0.07431548912143349,-0.04855467819063777,0.010704847843699468,c_10878
25-48,0.10223471858134003,0.12570693683796194,-0.2072164250887163,-0.19588040497736303,0.009000027937460096,c_10878
49-96,0.06868062486939848,0.10311910311938023,-0.01364182025489602,-0.26552464372596624,0.014818156352594194,c_10878
1-4,0.06538968836037189,0.0816501009727469,-0.03474064627586704,-0.05299986913506999,0.06773389723820387,c_10898
5-12,0.18863057330008678,0.23080718119354265,-0.7849633073844331,0.20897639079704627,0.007089312711591152,c_10898
13-24,0.15041198923113588,0.22286604565158963,-0.24673589254474382,0.13790050600769635,0.011968189390158118,c_10898
25-48,0.15122816262141345,0.19357054041582628,-0.23494043243331886,0.23844209917439702,0.0101781343904146,c_10898
49-96,0.10243250345311587,0.1247571079298,0.002125910428293243,0.0779297984478737,0.022118229859374373,c_10898
1-4,0.09532656722057084,0.1159812601997233,-0.12414000299685113,0.5410888657390573,0.016288874625605555,c_11013
5-12,0.09478324495249105,0.10951910762616489,-0.009105013443148069,-0.26272725918452866,0.01378390321015857,c_11013
13-24,0.10152967748064073,0.15019215473370073,-0.24291787719747648,0.8253354001824935,0.01983612302728455,c_11013
25-48,0.05753147484893343,0.07924066188538703,-0.07513351743381635,-0.34101234660444674,0.03260075371954186,c_11013
49-96,0.04832807895274118,0.0660284611192692,-0.9460998994617935,-0.009678924412514712,0.04665602222252772,c_11013
1-4,0.0642775507312518,0.06468467603444562,-226.46125253005036,0.5518824841979422,2.0211834385976184,c_11087
5-12,0.0844290300491658,0.10936622770482231,0.01342589648442949,0.3652306697818667,0.022579451441177855,c_11087
13-24,0.02116513553639887,0.02457529292045401,-3.042521753784241,-0.4004411264958472,0.1387209800100978,c_11087
25-48,0.10084696354294372,0.1323207907382814,-0.24459534336715083,0.14936561033202808,0.014649258129870547,c_11087
49-96,0.061791683680594345,0.14967167514541493,0.00238808779801869,0.07026385558701047,0.02262740947886184,c_11087
1-4,0.03577221457321314,0.04270297683991131,0.028937934701862678,0.6679935436958737,0.21722298939072865,c_11203
5-12,0.038698808174531155,0.044589719583069586,-0.5950018071657959,0.2845191634257028,0.056514694835557794,c_11203
13-24,0.04400662806003557,0.0521825948064035,-1.4828492048343702,-0.4761055391102528,0.04214344150923231,c_11203
25-48,0.05520112146770432,0.08046104346487641,-0.13999768571407611,0.17909801727260433,0.024281535994810487,c_11203
49-96,0.05526488865034924,0.09362183351369864,-0.10372480556939134,0.02535150828922595,0.03054674710271193,c_11203
1-4,0.20285113611917194,0.24926229543560965,-2.0100815080166012,-0.7527193561723009,0.08731984710336795,c_11307
5-12,0.12868997317277528,0.13680632834266626,-0.2195479214476208,-0.18027010326361406,0.02673953564995982,c_11307
13-24,0.23113656020542617,0.2708495920935473,-0.02660410167185301,0.31547682443118097,0.008269275876143683,c_11307
25-48,0.19345543748653968,0.4196944281327891,-0.0336706727870153,-0.07741589228460355,0.004550318797583646,c_11307
49-96,0.12586764596685537,0.17448209987646474,-0.0014552608972615566,0.4565084625231506,0.021658511231920478,c_11307
1-4,0.027903455702573077,0.030165729498570302,0.42316454961632344,0.8667238315138124,0.345976098238125,c_11327
5-12,0.067117167668087,0.07756447196400133,-0.3149051662337585,-0.587641526489499,0.03833358150484908,c_11327
13-24,0.0769112220392675,0.09156967055331988,-1.4367811911795396,0.2396593946206076,0.028039540899153295,c_11327
25-48,0.10009049139526709,0.11608958979545934,-1.4367959037611882,-0.11417484068262551,0.027703280525900483,c_11327
49-96,0.06531639713143096,0.08133867287146325,-0.02462980147075733,-0.04558256669654093,0.04951458972873111,c_11327
1-4,0.03538114844394427,0.043205901219863584,0.13658469884419966,0.5381331552360094,0.1806315000497611,c_11461
5-12,0.047546281234124514,0.05450512030698987,0.022405475550300036,0.3742811790771414,0.03127806564195463,c_11461
13-24,0.06884867171020416,0.08706122941113424,-0.7533406404617575,-0.7404909728616056,0.025767736971291928,c_11461
25-48,0.027174597132072282,0.033958306143479035,-0.1644352823005144,0.3022683082292628,0.0517021395948374,c_11461
49-96,0.031062409181940417,0.04270222860519024,-0.05642325378316593,0.4720386681683715,0.06041225939041466,c_11461
1-4,0.020113605892174827,0.026102369803688477,-0.4550431967406794,-0.7809329734790061,0.04317580431230803,c_11735
5-12,0.010204805346780817,0.01177790321228501,-0.04133956997357324,-0.05552387239263215,0.04651728099829743,c_11735
13-24,0.009697050069279135,0.01109081960696217,-0.07148973950583692,-0.5064661728495654,0.06615983852064876,c_11735
25-48,0.04546860586404491,0.05300096631237974,-2.5574319647366983,0.0809770339203055,0.02585944007188296,c_11735
49-96,0.09007852305508612,0.16811132332824621,-0.3492189192969639,0.04991560371630627,0.006498243022714268,c_11735
1-4,0.1527408566295529,0.17191616122800826,-0.3378050590190318,0.3682450468555002,0.11436796355342606,c_11752
5-12,0.09647216892500998,0.13093352414120765,-0.034959170288002106,0.4470731804912939,0.029774707313344303,c_11752
13-24,0.07151423578535997,0.07720296528672134,-5.284105335974696,0.5657356034395762,0.10526809547007342,c_11752
25-48,0.1142519820044617,0.14875784467558686,-0.1293155353041866,-0.14370734591940035,0.024566348919948255,c_11752
49-96,0.08858348913073988,0.10316793716495745,-0.07321854673684935,-0.020397325904850334,0.062331802899252955,c_11752
1-4,0.05520517728609228,0.070135601301587,-1.493545760380289,0.43265793939004676,0.06409275743763831,c_1181
5-12,0.06682849616217773,0.07067787684392696,-8.931457977593734,-0.7879695618883343,0.032545415383825736,c_1181
13-24,0.07800267446542103,0.09050122338242879,-0.005931501098281,0.062037448388576555,0.007522772850832726,c_1181
25-48,0.10435587471928587,0.14548485605496933,-0.02645499893489922,0.17522554044147703,0.005528893806108029,c_1181
49-96,0.06556364926246878,0.1229077232506498,-0.09346934558526554,-0.15757211945399435,0.011313832319917292,c_1181
1-4,0.04030536326914341,0.04337480951797409,-0.7884857411957844,0.5808097682895816,0.25424898558167386,c_1186
5-12,0.046922525795565356,0.05378544966205923,-0.039455082160912536,-0.5389474399654051,0.034042852108711406,c_1186
13-24,0.04065643499225404,0.05108237820780399,-0.018317132921884083,0.3260916038821798,0.03572927152417752,c_1186
25-48,0.03954655067603927,0.047789910022197596,-0.025444491352695664,-0.16468037644691624,0.02957676293741412,c_1186
49-96,0.06402313750567235,0.0756061411395954,-1.1387564443169151,-0.026392873767277208,0.043569287131689,c_1186
1-4,0.06332124985763087,0.07005911509973742,-2.7710789542778533,0.9800718975484286,0.17321376480065792,c_11996
5-12,0.053921177507488746,0.05931333420667126,-0.8258067217322611,0.5204235595453547,0.029814429785434304,c_11996
13-24,0.06500030595952953,0.0722849021673966,-2.2412338370028735,0.1799976977054087,0.0522220903370391,c_11996
25-48,0.06930143406708707,0.08822904450754511,-0.01314795940383906,0.22512438146285685,0.02108436248958018,c_11996
49-96,0.06210641249676258,0.08079255447208264,0.00829913443797714,0.1382220253471757,0.03714322140179713,c_11996
1-4,0.13299102273293228,0.1343874388538288,-666.5131369038256,-0.9615564480129795,2.743134887889365,c_12060
5-12,0.2752809690658885,0.362169226330047,-0.1454789315452889,-0.017504714610960773,0.010406744398414469,c_12060
13-24,0.15399295616030584,0.20815699647208896,-0.3280299641527733,-0.0906195163533831,0.016796338179757505,c_12060
25-48,0.14010769888195415,0.16658597182777007,-0.006534749042897747,0.04996244919153335,0.021423781716261053,c_12060
49-96,0.11264370153475556,0.2536189389349754,-0.03585527946637135,0.2512776117865979,0.019125409200239123,c_12060
1-4,0.07865904741161764,0.08322097187692144,-8.67364931060151,-0.5040328820425415,0.030328168225334625,c_12158
5-12,0.041845887300740514,0.05539282659130597,-0.05257313354252591,-0.6299954939481147,0.03427172730115509,c_12158
13-24,0.03501921409005899,0.041977802768149775,-0.46473731914364724,0.37540118457661015,0.05789170080461747,c_12158
25-48,0.04860477561132246,0.060189165849519506,-0.024789051189647582,0.3428419183214336,0.028428769082361582,c_12158
49-96,0.03586963289645614,0.04842468854048232,-0.030870177165334134,-0.08970286981475284,0.040329268589652384,c_12158
1-4,0.06552525492776658,0.06848057153134057,-0.8341222784022924,0.6228920274781051,0.11184852503471834,c_12164
5-12,0.043596751755943866,0.054562918383317616,0.012235821253756551,0.5829205298475018,0.017038792921091683,c_12164
13-24,0.0621237828059753,0.07360166480213844,-0.42088236322287575,0.3582245695095844,0.01776567736502723,c_12164
25-48,0.03770657523491357,0.049969432493306175,-0.004407502234131,-0.03642514313082819,0.022710211332566888,c_12164
49-96,0.07168461118408868,0.08991370171683899,-0.09419471245408717,-0.02560891058788374,0.015206853133335365,c_12164
1-4,0.08956835180285308,0.0955113228520173,-0.0806461175832518,-0.504690901481448,0.0630952583263257,c_12174
5-12,0.08747658269317105,0.10765469011449995,-0.06194163495984539,0.4901524449635793,0.024971342284136885,c_12174
13-24,0.08936811103491753,0.12521586461375436,-0.0727022773979118,0.005907798687599365,0.03778037064301257,c_12174
25-48,0.09069913564491909,0.1140535339756218,-0.1117968452048217,0.2666109170016302,0.033993047523616905,c_12174
49-96,0.123586655157689,0.16281523637299028,-0.4148005993791206,0.1196079463711118,0.03585884708794732,c_12174
1-4,0.017004674941855594,0.020984965180549434,-0.6828594552923786,0.5888114376352979,0.20271637221425168,c_12189
5-12,0.04228209732934806,0.04399317133284384,-0.4662970722111406,0.19248163273487912,0.027712781102807667,c_12189
13-24,0.029577458775732993,0.03157967626983996,-0.39651427700306296,0.13074341732446387,0.03133443557068629,c_12189
25-48,0.03083590158523682,0.045645674129723604,0.0004969765829816453,0.041529489522099734,0.019925728903459502,c_12189
49-96,0.02801332325218885,0.03509656912659548,0.017334804202150833,0.22533703430455154,0.04373790017768013,c_12189
1-4,0.10474108646790342,0.13156657642253577,-0.05768754148272226,0.8739599449506522,0.08352064765334839,c_12193
5-12,0.10091825366452573,0.12446104005572127,-0.2847045757995028,0.1518211089379102,0.01937279129527611,c_12193
13-24,0.11054186630849522,0.15235428141857,-0.28623221927904696,-0.3355698197117715,0.0123200059124638,c_12193
25-48,0.09505796429816034,0.12163731521758664,-0.0362593352594478,-0.008807308787856748,0.017916663993287896,c_12193
49-96,0.10287128478973283,0.13594817807007725,-0.017164654069668606,-0.30246553790297687,0.025980248695468288,c_12193
1-4,0.1770959885922353,0.22577835598491136,-1.4494106268927784,0.6530559369794819,0.045693945494551094,c_12231
5-12,0.335223406707193,0.3482986582694584,-13.676145051186063,-0.6311929260436813,0.061350811873151015,c_12231
13-24,0.22753652137893146,0.2739558371714007,-1.8982675605619548,0.7241902828797907,0.07348938470521744,c_12231
25-48,0.21833178704073686,0.24275398956416563,-4.79734088163555,-0.6078072075024696,0.08301321940440462,c_12231
49-96,0.378055809507494,0.3931556175914807,-11.990814928692517,0.17066768938854018,0.0821601226380071,c_12231
1-4,0.050533118435066,0.05615935186542617,-5.115496122033077,-0.008499686887147223,0.3965125156945005,c_12237
5-12,0.06117411977856725,0.07821286357430011,-1.6825415449511598,-0.36072126856648185,0.05352176620289651,c_12237
13-24,0.08847083660490618,0.1087562887714865,-1.836565515115479,0.15454695640964985,0.034810927879328574,c_12237
25-48,0.14594463845359815,0.20475861519149305,-1.0384051038203417,-0.08563074568677477,0.015169403525595884,c_12237
49-96,0.5035049126098258,0.5248723839766587,-11.580646182373258,-0.05887140418606573,0.024364785344639404,c_12237
1-4,0.014810394742082046,0.016556185401302437,-3.9486928994383357,0.11324719388631949,0.07523842463530094,c_12441
5-12,0.05557769985183821,0.11790884973698505,-0.29028175959117264,-0.22702656168291613,0.007804852736987528,c_12441
13-24,0.006087173876737524,0.007412286376574665,-0.6185479962372338,0.6707699174613533,0.15583184478376827,c_12441
25-48,0.02334650582596438,0.028797170445353085,-0.5828063075802601,-0.5742218082754993,0.038082907787000776,c_12441
49-96,0.036173964036073834,0.05388633800908056,-0.770478629735321,-0.23049652608005394,0.0276486088318507,c_12441
1-4,0.0681393293864192,0.07328796259033445,-7.427631689265034,-0.5233014207720997,0.12196490855651068,c_12517
5-12,0.07802285979632195,0.08423114566992894,-1.1729543875334332,-0.4983393870304432,0.041767522776214136,c_12517
13-24,0.041901994075422104,0.0545894327363277,-0.7249146636890975,0.2021795907997972,0.05694634492509884,c_12517
25-48,0.06057836225390729,0.07323543175214238,-1.698390487701705,0.001361437501863537,0.042450169674069484,c_12517
49-96,0.05550022648594114,0.07103435739507503,-0.018223835673756517,0.12996613233465726,0.03730698636567955,c_12517
1-4,0.03860965295754232,0.049169776503907754,-0.17568481630554134,-0.13980074678523252,0.30070338765890864,c_12624
5-12,0.13127465725723125,0.15597332527695287,-0.05486111302700469,0.45171253305296744,0.012871041323440406,c_12624
13-24,0.060720416030711565,0.07087602952236437,-0.007046820861406511,-0.12961016485859542,0.02428584032013102,c_12624
25-48,0.04615567706331347,0.06710969092837032,-0.03329144040528287,-0.350825030719939,0.035263978691493045,c_12624
49-96,0.054312361390753135,0.07735201368553578,-0.011452967793199154,-0.011323556601249951,0.03792094765991858,c_12624
1-4,0.02012704199902797,0.02621638568373431,-3.051293419889726,0.3982040911201256,1.3048489319553636,c_12767
5-12,0.06857932057347993,0.08941260454098506,-0.5495658094840268,-0.28954800465274155,0.03877876614677398,c_12767
13-24,0.13048256823525328,0.14186510598804764,-1.1168790341764225,0.34148305402796053,0.015268138386719221,c_12767
25-48,0.12926753693640755,0.15197559771788519,-0.48869107747609997,-0.30063535055430834,0.019223838032973582,c_12767
49-96,0.09359772783512653,0.11754451706617626,-0.004188084341879339,-0.06078212369503305,0.02793552213910342,c_12767
1-4,0.05909287428905614,0.06718765300750036,-0.21297737387849613,0.4036621153913977,0.06958732593777808,c_12858
5-12,0.03292621883984099,0.034865705414701534,-0.26224510284729186,-0.30848268121458233,0.03297191311694502,c_12858
13-24,0.027119030524686494,0.030720143177636664,-0.32463152252188276,0.04727675982702532,0.030693113679128636,c_12858
25-48,0.05925871454090866,0.08179099077276476,-0.08280274820148881,-0.038904254342152306,0.0142003896925135,c_12858
49-96,0.03580931368701221,0.04687777124153681,-0.06842502388195815,-0.06817999989184312,0.036682554219268,c_12858
1-4,0.09718244663321197,0.11098134577303775,-0.34895686363244094,0.03128880238800319,0.0315645166918775,c_1286
5-12,0.05303699921560175,0.06267772619293623,-0.0447672152666152,-0.14106896733082097,0.03811577562728771,c_1286
13-24,0.0962970308273925,0.15134300206133477,-0.03503969579483823,0.027891564803631662,0.014417534234710965,c_1286
25-48,0.08736020562683135,0.11182483702751193,-0.05882836057467378,-0.3585625645239528,0.025315145342889384,c_1286
49-96,0.11267142951590133,0.1572416949116798,0.000365006723262562,0.13469941713968936,0.018413841409918186,c_1286
1-4,0.14140167703101536,0.16967845301323423,0.0004191579086135766,0.32614114970870756,0.005067648120114323,c_12971
5-12,0.12906188785398806,0.15449468497766888,-0.17588626463480272,-0.6302400156464234,0.00492976631752696,c_12971
13-24,0.08093637614038136,0.08701071514969455,-1.364050145696658,0.26405494492166315,0.016770782695847194,c_12971
25-48,0.09005668246383584,0.11614330456625528,-0.07339152467211196,0.01035610186835556,0.00717496613215061,c_12971
49-96,0.10094642696030708,0.1525057414880306,-0.012534111812922966,0.030439250311376377,0.008459227656088681,c_12971
1-4,0.10355694761019324,0.11369819572057281,-0.10924350506926328,-0.690555349664503,0.06476413618193125,c_12974
5-12,0.0664099235539444,0.09175747457179612,-0.19343975329228869,-0.09263419418772019,0.015290917586067581,c_12974
13-24,0.1785029190028505,0.19679463221393087,-0.10522362034267418,-0.10537178983886594,0.011937372129647033,c_12974
25-48,0.11196052520956619,0.13280427355139926,-0.08942479059809916,0.2121204636657085,0.012367449615217636,c_12974
49-96,0.10229454224327254,0.1334980783940176,-0.008056676273586305,0.0029975790635774213,0.015539297434721362,c_12974
1-4,0.052081275059195076,0.057371522136813596,-0.49052178186305295,-0.23982471801462524,0.01847715730181896,c_12993
5-12,0.10565979197280882,0.11411755091999219,-3.3728683128747177,-0.635757378614122,0.008997248962823348,c_12993
13-24,0.064908457178717,0.08042133940809645,-0.04174502733477525,-0.24605844648313294,0.01478889621676345,c_12993
25-48,0.07383895198249756,0.08479100496769182,-0.41152640118821915,0.16099936803532996,0.008717420034084157,c_12993
49-96,0.07461369356447907,0.08765313199687932,-0.1709908982751267,0.2609107968861924,0.014706498445399879,c_12993
1-4,0.06242483771094462,0.07574525967848271,-0.026951561978751037,-0.5645544445751963,0.0015352168887163217,c_12999
5-12,0.03949328704701793,0.04417319790460385,-3.412063330509574,0.6793092735775355,0.09040575252674082,c_12999
13-24,0.06940585400687689,0.08403098350763925,-0.2066501765299451,0.20107837147691973,0.021162488493428673,c_12999
25-48,0.04485518777850241,0.0544814439951545,-0.14856568203103704,0.005865991032292281,0.029596303753516903,c_12999
49-96,0.04675153053014868,0.06976182963732605,-0.012891827244305265,0.12069212486037828,0.029647306971928116,c_12999
1-4,0.06995914668862413,0.08284170397961527,-0.09300555953673295,0.6265686160024204,0.3325652529750953,c_13020
5-12,0.053613607166827046,0.07247222273178826,-0.20268625565899856,0.4766739868809266,0.07812821278631704,c_13020
13-24,0.07576484210055444,0.09290971180421922,-0.8650002958246616,-0.24950117791469983,0.032328601999399,c_13020
25-48,0.06713277920867526,0.08269208646763257,-0.625652365434118,0.03768623764725226,0.05372210879400291,c_13020
49-96,0.06756266826007633,0.0831188500217663,-0.059116154591460024,0.27009333801686497,0.0693172300934013,c_13020
1-4,0.09738515851824858,0.1038460016802517,0.02983997911217917,0.6097885217462957,0.0681144755918806,c_13044
5-12,0.1411236154986808,0.17107149898841564,0.0035060266103282833,0.6416893583330199,0.0064808020500293365,c_13044
13-24,0.13830959033914406,0.17794660916397137,-0.05192593710105231,0.11144797901532566,0.013277710821085498,c_13044
25-48,0.12857341151470972,0.1902468993014075,0.00019522573044783442,0.14422186908901796,0.009419417985910002,c_13044
49-96,0.12179287086441322,0.15306585535161144,-0.01778001821181574,-0.16753096839322257,0.01808394102974498,c_13044
1-4,0.08409587361675223,0.09891800657147538,-0.8894293793582395,0.6253343173514891,0.04444311575795322,c_13083
5-12,0.12823889742865788,0.16520051145607825,-0.05097624496381448,0.06685366365055147,0.006947721608332999,c_13083
13-24,0.07896109536334063,0.09443779256024516,-0.17889198121348038,0.26511001104987464,0.03126206342174342,c_13083
25-48,0.08466201829020131,0.12099013499757566,-0.10176800841421496,0.34461561045993816,0.014968300129027194,c_13083
49-96,0.07730037973449619,0.0995599910669201,-0.17540761239822555,0.14476827705081552,0.024879601279263693,c_13083
1-4,0.06534756259549115,0.07852534357516874,-2.66430043048954,-0.8599263594900461,0.07073622420281542,c_13166
5-12,0.026306968390062815,0.032010465496817304,0.021357443206834414,0.8725459613236809,0.035717001941306975,c_13166
13-24,0.04578619998671166,0.06054905983494066,0.012046171984749998,0.31220841727820614,0.022362620569938173,c_13166
25-48,0.04359130820580778,0.05528682579676574,0.0046737786032367,0.16635867866705345,0.018035885089233674,c_13166
49-96,0.07783819053880796,0.08869875977008386,-0.30390231542820234,0.1611627646664623,0.020782465863568078,c_13166
1-4,0.03973325436204839,0.05025409850671466,-1.609253583227341,0.1652961040573931,0.09131894340088048,c_13170
5-12,0.06273792010326867,0.08094874676690553,-0.5264554148385601,-0.8519494277072175,0.0219144350919627,c_13170
13-24,0.07281048409047672,0.08916525147935,-1.9634018332648946,0.2151237567186169,0.03160450516730102,c_13170
25-48,0.06239885711262245,0.07983302606365454,-1.3714504769199283,-0.31647648544101936,0.028774813840239322,c_13170
49-96,0.08683280729486098,0.10481931794211775,-2.0582430766279973,0.13154057897991586,0.019832010931857602,c_13170
1-4,0.0969061537274453,0.12547109135457224,-0.1160764262489753,-0.08593085515154944,0.013978807188674077,c_13229
5-12,0.12041768015457434,0.17216656572882957,-0.07239802494805958,0.32284659951034644,0.009254103053321472,c_13229
13-24,0.11347438956993516,0.12453991473522845,0.0298564781889612,0.850038674752047,0.02043517871433219,c_13229
25-48,0.08357271169028134,0.10899610853613,-0.20331575955988845,-0.1460899669326668,0.014510894543102143,c_13229
49-96,0.20943813159260846,0.38868994999264883,-0.28410837806371303,0.34816957817803446,0.00676577905471744,c_13229
1-4,0.17427050292933471,0.21584424027378582,-0.05740775213290883,-0.769898680171364,0.03621702318364695,c_13269
5-12,0.23841844564170386,0.2556489748504573,0.013209535398507888,0.6756052101704285,0.009933562794970926,c_13269
13-24,0.09155176185874504,0.11710646766778228,0.0009078639988741033,0.1760576297278278,0.012360497013353714,c_13269
25-48,0.12791501076167297,0.17225452366194288,-0.004038475245288664,0.281596440446073,0.010267138191743139,c_13269
49-96,0.11864126913279256,0.1484575124959631,-0.0077329044176519535,-0.1098746312335973,0.014039772788449641,c_13269
1-4,0.010221039869743584,0.010286507892362433,-3912.3227673406263,0.7982203050377552,7.818973636900774,c_13308
5-12,0.011198580102211567,0.011222503500115012,-109.77865758230223,0.7558399016054975,0.5482539633469786,c_13308
