container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio
c_11307,2.622401172407903,4.433030024796359,6.402122366789697,9.100509512798142,1.689742695872135,2.0161758349852947,0.15936604748343766,0.2693998465454134,0.16691926222981743,0.0021358614824038558,0.2696880086111553,0.004667546134442091,0.017307206792319438
c_11327,0.6836078517768205,0.8392468572768422,1.1226297856270668,1.2917957695355704,0.6325587897012105,0.7695424833249757,0.07405046546272182,0.09090975221824373,0.0688131418835466,-0.06458309414534225,0.0881090850588149,0.005584987346082926,0.0633871903488138
c_11461,1.5580297511594499,2.130404046139015,3.6499778705347694,4.188995795267575,1.2008678771197612,1.5223539761867615,0.03636734245910519,0.04972763418961941,0.26362010180077894,-0.011016843942630583,0.049455956123423385,0.0032867940608412027,0.06645901360472349
c_11735,2.1148861122062743,4.351145710768202,3.8271399609780947,6.333537351255311,0.666055932476272,1.004934239519766,0.05930701160995319,0.12201765745008532,-0.20498162772213618,-0.25939889927376547,0.10872790706727732,0.001457673846744001,0.013406621042029618
c_11752,0.4835342712471086,0.6002197667358021,0.9931868967181762,1.112248718036915,0.3659221269076316,0.3973884615414658,0.09619756930963756,0.11941176881353699,0.10010921686525204,0.007884627349681761,0.1198853296982866,0.007340837735682726,0.061232160383236964
c_1181,5.78792352802131,9.108462526757895,21.771360441894245,23.629088881930873,3.7194787509318723,4.630944950500085,0.07649038468633547,0.12037301446706632,-0.06802267103735303,-0.021369766835924286,0.11910709637126878,0.0013522893423214555,0.011353558129787951
c_1186,1.2423062807134653,1.5084901629846421,0.9302578265007937,1.124330201115612,1.3521824969855327,1.6222446927599723,0.05256986141505584,0.06383379046311706,0.10637776805328099,-0.25042404892712056,0.05708499598333366,0.003093467094004154,0.054190545881921626
c_11996,1.3680391586830372,1.7145484246486498,2.92029990387508,3.1108979592108343,1.2645551090035676,1.578124090913439,0.06363541987978627,0.07975357153648686,0.3767758394109751,0.017995724469208052,0.08048101621412788,0.004330339841544628,0.053805730161549166
c_12060,0.13907926837726745,0.23706163022165722,0.6133944205834195,0.6623076682140757,0.08392634370213346,0.10829086115803042,0.13907926837726745,0.23706163022165722,0.1602089958779124,-0.022875927877747948,0.23439577949258059,0.005841051694005728,0.024919611209085858
c_12158,1.8219305242507566,2.3561578918779147,2.7902533726924017,3.638314344420485,1.6702654997960409,2.0851071874601073,0.04122802969619516,0.053316932913901674,-0.040917794692832105,-0.02486798722712713,0.05266610426229299,0.0035725883208215237,0.06783467983561045
c_12164,0.7827751341833954,1.0025324743210544,1.726617545135916,1.9331223198543668,0.647940504047321,0.7840926505956911,0.05939770385317191,0.0760730948295021,0.006884638008883353,-0.020045140036240694,0.0753219212670437,0.003322131000459194,0.044105765553709486
c_12174,0.5634506636983039,0.7435624512006697,1.282783108146517,1.4426557410509047,0.47036058265206443,0.5958993198534577,0.10666085525232209,0.14075590302444288,0.2523832906974023,-0.188178996842026,0.12912956314078905,0.00892211776226759,0.06909430764928608
c_12189,0.4128593548139962,0.5286807648441102,0.7030555565093415,0.7916056806235465,0.3504120709048712,0.4525518264750689,0.029644855602726578,0.03796126877348736,0.10992590987885181,-0.014033206908195206,0.03769768062246131,0.0016099949134513736,0.04270806285339726
c_12193,0.32824413031394,0.4308685638660488,0.9718147359683504,1.0126671402713863,0.25341033895877596,0.2966329202361471,0.10179193316617485,0.1336168418747074,-0.09448389198391549,-0.04005924713986886,0.1310183611888893,0.004391207359731197,0.03351596921137175
c_12231,7.364014278316934,8.076236696604452,5.59861956543926,6.348436099969823,10.306338799779725,10.332660013433822,0.3073672001032402,0.33709471043743067,-0.5223446892460202,-0.13472348732778583,0.3164513229675988,0.023958487436175346,0.07570986656493908
c_12237,18.63094887255406,23.569492684644516,6.11687938645188,7.720165322535264,31.145018358656234,32.42593126212024,0.3065008604102673,0.38774567182238856,-0.04893491212329377,-1.6682122487993643,0.23737598068519244,0.004121154081076384,0.017361293544446058
c_12441,1.9404211644650484,3.4522251172746956,4.523412152579112,6.603884018049227,1.3845876606936673,2.2578206218831864,0.029933079977693473,0.05325427924039065,-0.16513282304131274,-0.3452659234571678,0.045914561447623084,0.0017946164589375257,0.03908599804410045
c_12517,1.1329318234084251,1.4010035990958407,1.6999435155547553,1.8099785630221885,0.8625108625386368,1.156075388629306,0.05747349677333612,0.07107274609854364,0.28456012815620163,-0.22959144907681228,0.06409478260193113,0.0037190725561231375,0.0580245755605556
c_12624,0.2787417065393475,0.3927974663570327,0.6560386174546482,0.6920438238399738,0.1916731886358165,0.2817341396640169,0.058833442276377414,0.08290695838142041,-0.01730055100290991,-0.009199980426921162,0.08252819862652022,0.006360942963510752,0.0770759942586058
c_12767,0.5172641910269065,0.6394445000104064,1.3896276152539002,1.3960186191098591,0.43795842518808886,0.5185472046734647,0.10197963931215463,0.1260677243900115,-0.09657651698483674,-0.01571598787383066,0.12508861078232603,0.0070025017485022545,0.055980330301115225
c_12858,0.30856350971279584,0.42106520759288846,1.135495599034569,1.2314201873922317,0.2631276806291819,0.3220543411719,0.04131526895968318,0.056378741340663466,0.06534066173007208,0.0020480421594291087,0.05643656319160925,0.0018354000058025122,0.032521470160596026
c_1286,0.4052540413838382,0.5689233343094697,1.3862167884487644,1.445336646356193,0.3160756098324813,0.40396749448006203,0.09868191356243321,0.1385364180657308,0.03153092909195998,0.0008878898148385606,0.13859796158895746,0.002942934399470687,0.021233605211298863
c_12971,0.9548090067078974,1.324119843525548,2.372183369726516,2.720619442023422,0.6498043969443973,0.7333473630834152,0.09975132497778483,0.13833416724509204,0.018565691590535047,-0.00894403095739471,0.13771965381952767,0.0012727396097034216,0.009241524897900638
c_12974,0.566449210691367,0.7088998764579082,1.4667149420251484,1.5165578292742936,0.47331827296718265,0.5626723848142995,0.11129930041263754,0.1392888520686094,0.048336548229993656,-0.005045684423458319,0.1389387725105773,0.005000538192689419,0.03599094840361233
c_12993,5.099271510571371,5.965910177955398,8.099875623018375,9.149214306749984,4.788864188594094,5.53304283920328,0.07485517771707074,0.08757707168349885,0.18327054717334715,-0.25823278381687387,0.0780746275652561,0.0012730704620480537,0.016305815368558754
c_12999,1.4621260791310788,1.986322188142377,2.6725056722566176,3.3526957374375193,1.336914397083609,1.7862841473767979,0.049157436119100416,0.0667811808223736,0.03810505570364562,-0.07589195529973503,0.06438278572237824,0.0025807381607592106,0.040084288553270765
c_13020,0.9179586627301605,1.1364650004053074,1.3020801489724465,1.5381197561784414,0.7752849678401685,0.9447443866920638,0.06741789923737122,0.08346572236297574,0.13437502852812466,-0.1731554247899143,0.07706024399779478,0.009324685670435429,0.12100514074030536
c_13044,0.5285598846919116,0.6962202254393575,1.4469754164741695,1.5762884253286424,0.38471166887059416,0.4140959411577238,0.12614650333309416,0.16616044753404913,-0.027682364946567086,-0.002720485895762792,0.16593488907433654,0.005121405702084303,0.03086394748358185
c_13083,0.796955426965604,1.0585816376318562,2.4554645453997974,2.5355800903558774,0.6863881524033244,0.8756085480735617,0.08387640087996884,0.1114115229006598,0.2977239753279953,-0.026594813324227973,0.10995894841279749,0.004643697291612625,0.042231190445544235
c_13166,1.3284232239782903,1.6293852518873624,1.6718554014723548,1.9842671226341626,1.3134913901742002,1.6121845180249685,0.060455259793178916,0.074151751435832,0.10540650682884156,-0.12352781543179625,0.06995672967310237,0.0017350012203678489,0.02480106243495454
c_13170,2.3098196613271234,2.877836938894481,6.371964239628118,6.616153730244425,2.0866249042776177,2.5163188532648704,0.07500114071058676,0.09344498049347118,-0.3211894806474126,-1.32478418639628,0.06128647689697446,0.0037631134036928415,0.06140201875233941
c_13229,1.3819404734927208,2.59642408801955,3.363483392922583,4.995992334603387,0.7576187317545449,1.0006677629015528,0.15386910549997454,0.28909309741282396,0.29713492670825903,-0.15933435161885923,0.26849324888460563,0.0037118084728717804,0.013824587725358637
c_13269,0.4124141622891391,0.5269792207806097,1.3145289486951166,1.336909440971817,0.3522731765287406,0.42079185137809244,0.1298728322480219,0.1659503726999818,-0.016323520485536695,-0.0012084012394619759,0.16585019616290353,0.0034908705856651068,0.021048335584941114
c_13308,0.003710212894936184,0.003889383222560916,0.003710212894936184,0.003889383222560916,,,0.014840851579744735,0.015557532890243664,0.28910838286801577,-9.224471176711495,0.004865419599840783,0.001102883368730545,0.22667795574437938
c_13389,7.246012756859841,8.233087513658292,3.739871888576393,4.709426950318218,8.168681406408117,8.932247931775446,0.12981545010125456,0.14749932096058596,-0.3859490360829291,-0.894999017506596,0.10714835956305227,0.004120976664125919,0.03846047369209511
c_13403,0.3640171661306713,0.47098673841384486,1.2519024572403243,1.362347552458648,0.31523226002574534,0.3633722167083473,0.051873043926639995,0.06711638363185349,-0.03018120519218768,-0.15039813765503518,0.06257551935510391,0.0025823151227086782,0.041267178432104444
c_13441,0.9254225991354509,1.2144372539147472,1.831815220730955,2.3703043406059394,0.8316578451772954,1.022849687224217,0.0476511185555668,0.06253282945397196,-0.08155210128205874,-0.15802882870496404,0.05810966801645034,0.001424897462129593,0.024520832948593287
c_13607,1.9170643231122044,4.190967742388511,3.340291197571941,5.843339290301194,0.4332746029307763,0.5275017451989972,0.1365106603411187,0.298431183077365,0.1871138180780768,-0.24055815589577767,0.267938817561647,0.0030910519417375326,0.011536409579871149
c_13615,5.082485629324986,5.661840533737919,5.886975665653735,7.383660307850636,4.978375154035384,5.399036117755966,0.05975025827135308,0.06656121804460192,-0.18392514122561943,-0.8359935645435013,0.049123090675307,0.0037071912083774805,0.07546738524416577
c_13658,1.2003450537168054,2.7849780691029133,3.9538270052711715,6.0000770633766365,0.4757445401498668,0.5685551612792682,0.19375215425285675,0.44953365598068795,-0.22448645338104734,-0.10103752010427347,0.42841153230376716,0.004663533065468073,0.010885638489678596
c_13690,0.8624913497609518,1.7819223134442763,2.3466103490852395,4.5823358366172275,0.6704288910248676,0.9320938205456398,0.023893847621206065,0.0493651098553802,0.3026622005122852,0.011073581207727723,0.04964072529333412,0.002325262175872922,0.046841825177465005
c_1379,0.42622573241336115,0.5418412970717746,0.8001706674494993,0.9571618817519852,0.35697667036963193,0.4222580121996035,0.06837823690162025,0.0869261280037478,0.1948285155624931,0.018123066995065384,0.08772468276337712,0.005003504455089569,0.05703644969096894
c_1387,0.37763115170501366,0.5006208037372359,0.8126019967112956,0.9359263961926433,0.3154924595612591,0.40160593585289905,0.015847544500361938,0.021008887718114263,0.0881863330935709,-0.12472958369581666,0.019809750272621628,0.0012329015880823135,0.062237109055648436
c_13873,1.7383120537918408,3.5838289479485486,2.676298954429333,4.63737342612918,0.3674081220908914,0.42995027681342374,0.2451021583845344,0.5053202090539904,-0.09875792518272122,-0.28432900887612744,0.44589080969036643,0.001907152938656509,0.004277174808740431
c_14106,0.009335651867462037,0.05734270696275084,0.009335651867462037,0.05734270696275084,,,0.028006955602386117,0.17202812088825256,-0.21121289047911906,-0.026903656936153375,0.1697596984966465,0.0017068518791347742,0.010054517616667964
c_14135,2.091929588419276,3.1564959492028564,3.965292216940157,5.161378984389319,1.3588746468241482,1.8541661255977715,0.0759461998499925,0.11459461805547404,0.39009255360611217,-0.09760501057049353,0.10938082154433224,0.0054773506708443165,0.050075969383941196
c_14296,3.740870500582781,4.74869817579115,5.168098227740821,5.706016969824455,0.600969500835091,0.7290025482841371,0.14287920750597,0.18137228539089623,0.4183330320128585,-1.5351744967016874,0.11391134944466923,0.002810148522257805,0.024669609621496
c_14363,0.49974543447390696,1.029959263958519,1.6477610476830498,2.510346137179403,0.3037427688040532,0.40744019464509945,0.11550128476299039,0.23804443229378652,0.14960980814078945,-0.10453020071212493,0.22650053413631954,0.003584889927878976,0.015827291275708016
c_14388,0.6774055625513721,0.7989998284024868,0.530348641543972,0.6867728590169538,0.7113417750915414,0.8227272065397119,0.020120403026042403,0.02373201440012916,0.19273864368795812,-0.16530654828791702,0.02198439455360395,0.001417416613548994,0.06447376160816919
c_14396,2.3700270647076747,2.8295559161290615,1.7214584424213282,2.42105032282515,2.5516262789478517,2.9337619615808554,0.10458945459904212,0.12486849388023073,-0.1603603874830921,-0.5396497397031397,0.10063334461480838,0.0060998485423624516,0.060614586206099795
c_14413,0.5419112222300533,0.7148470130163057,1.1010898088201113,1.237295739502799,0.34501735371242714,0.38972871602963466,0.13165739995930784,0.17367217219659353,-0.034965375960443135,-0.09199902616196343,0.16619544270967263,0.0019726548343896866,0.011869488129320874
c_14416,0.3263878741042743,0.5393398763131472,1.1148659541368635,1.4417651976888444,0.224349534335351,0.243977927436742,0.15780135236988022,0.2607589577363652,0.09848933753623595,0.0012270176500072116,0.26091908303063366,0.004442169331014156,0.01702508409663779
c_14417,1.3697340288123094,1.905448028882661,3.7025419417151695,4.463100186889972,1.214213501285452,1.5952523682090303,0.045901769000973945,0.0638543202003766,-0.24678125382082816,-0.017307505969154313,0.06330881160580698,0.002071367809548974,0.03271847562779047
c_14435,0.489716188170005,0.5926398831666335,0.9179568691038545,0.985722626321974,0.44541542807339995,0.5357610670394768,0.015457149751782482,0.01870578029535232,-0.05054497709794987,-0.014759888280134081,0.01856924230034828,0.0011075538350269198,0.059644535685020754
c_14471,2.030110551767035,2.656954756409387,5.33022655592985,5.622396147057697,1.5586654083152038,1.8846723923878457,0.03670618444048823,0.04804007902619242,0.09272013986654801,-0.3537771062589774,0.04128859745243989,0.0010989528382197022,0.02661637609476999
c_14820,2.8540350531483294,4.143491010090976,6.4324973538492465,8.07976978855543,2.483849297903408,3.4915885551461137,0.0737345129595607,0.10704784135161707,0.2618584419032032,0.015158747999734268,0.10786853942033803,0.00917154923081398,0.0850252472138761
c_14855,0.6643911944358795,0.8506837567026169,1.4527053487202974,1.594917609278182,0.5409203028009705,0.6622590548993575,0.04181330984630466,0.05353759020004264,0.13679735656400882,-0.4867799199069254,0.0439071730019339,0.0014273248380050063,0.03250778267920232
c_14886,1.5633698828303422,1.9279875633484056,1.9500408575208121,2.428856649758307,1.480162204732393,1.8020951296158572,0.040802518831130875,0.05031870558827082,0.05288266399834582,-0.04473567291116454,0.049229593375100376,0.0026854395400732756,0.05454929354406434
c_1494,0.28365518861241973,0.39915340122057014,0.9379455816669495,0.9999379159521149,0.1989823142171276,0.22482452834641298,0.05530392388513058,0.07782247674572192,0.03497589578273318,-0.013808691301097076,0.07729066489169802,0.0013820407912135124,0.017881082963253962
c_14964,2.7103527117696253,3.340501173430819,3.458542611505242,4.3085363850493845,2.4609560785244193,2.948011000515223,0.15250527905632347,0.18796227569563087,-0.2691777775787133,-0.09109520993403586,0.17994482852804852,0.003201921470463276,0.017793906591564997
c_15030,3.9409719968765664,4.650089433500879,4.991403854163895,5.752001964037786,3.1579227941714665,3.616460491171771,0.16613525591956527,0.19602874587685923,-0.2473247726384262,-1.6466330906029012,0.12049607272954073,0.00790333654731512,0.06558999283781258
c_15035,0.01641168339352761,0.10113384647031459,0.01641168339352761,0.10113384647031459,,,0.06564673357411044,0.40453538588125837,-0.0515803855233892,-0.0020353431051824966,0.4041243291018966,0.001199282007291913,0.0029676065530554185
c_15072,1.4192899471792415,2.6357562924558726,4.123880590143899,7.351551719701415,1.1395047082518626,1.4404838914074813,0.09839358601070906,0.18272623855361703,-0.2372906867112115,-0.09042137051995014,0.1749861746115836,0.0040078614838421345,0.02290387507892195
c_15179,2.3188532197291676,2.747916060195102,1.9979728153868652,2.647509408946193,2.369111596312902,2.76331195945321,0.09432482016669928,0.11177796248844109,0.2081026615841081,-0.6659990449711772,0.08660018402396982,0.005013552960008383,0.05789309822506492
c_15235,1.236193299521755,1.5576444163555647,1.705224549590726,2.0847958642337105,1.1561147934124187,1.4485962723076986,0.03134518600905158,0.039495970400029265,-0.05664231016721871,-0.007030170194285645,0.039357866448686725,0.0014121949207037687,0.035880880955397675
c_15282,0.3370380355932669,0.41853594778341324,1.2005982202553513,1.3041515301964797,0.29949194060795886,0.32990940366246396,0.1547865104630932,0.1922148601024309,0.03989453749802421,-0.034593222642151256,0.18897403892616074,0.005513357929885387,0.029175213490778295
c_15420,1.490657645365112,1.7697578249525956,2.2842994337065994,2.3436790623107284,1.408556770709096,1.6993596526851242,0.19632599619899668,0.23308468520260794,0.34543131382525344,-0.007518671066269134,0.2322133520468047,0.004350661300122738,0.018735620763296258
c_15446,0.12527843812864006,0.46002762477948456,0.12527843812864006,0.46002762477948456,,,0.025055687625728018,0.09200552495589692,-0.08983285500585063,-0.0032362749377550237,0.09185700775343594,0.001304321689531207,0.014199479402075542
c_15486,0.9853387330383687,1.2314523693739758,1.8186748087439846,1.9584081468863328,0.7227807913776952,0.8864911379258908,0.18563479583500694,0.23200185023110415,-0.021308914503517264,-0.022936099942176824,0.22938615182992708,0.008367077447474003,0.03647594844207323
c_15527,6.045445870486979,7.262791626865706,14.221433873822463,14.413147343238693,5.1996540080729625,6.0592593773978605,0.12943693346408544,0.15550109896102793,0.08500697528831481,-0.8764689778079329,0.11351748695153235,0.002208094345405698,0.019451578824577664
c_15555,1.4915654103494382,1.7693150559436215,1.6619716566120664,1.6780496202160138,1.454895711786594,1.7883455853396526,0.2983130820698876,0.3538630111887243,0.12539496198070432,0.007968143563679475,0.35528130837355854,0.013289234600961208,0.03740482341105408
c_15570,0.6946998445836771,0.8738503417688017,1.0736100869943621,1.257846111844925,0.5886049767086852,0.7310382629197649,0.027502556698339908,0.034594967535602164,0.030857483485139697,-0.021131367378776744,0.03423514083653222,0.002865471411496401,0.08369971150925322
c_15604,0.7251962659478272,1.8681885311456328,1.6876654428724769,3.2497294844334226,0.2661725046453022,0.3434963185765758,0.2394798336719078,0.6169274439406846,0.163693256154387,-0.10442626778903064,0.5870373399772527,0.009468969888985157,0.016130098111564885
c_15616,0.9741537216079673,1.466939709170556,1.6477508753472312,2.08994535158542,0.45024482425520646,0.654513624097891,0.04584878796795091,0.0690418834273007,-0.023741839392719205,-0.43792667604434254,0.057576367252455754,0.0013323042076081038,0.023139775418034525
c_15630,1.158075111888223,1.499307624261863,0.8716821458285271,0.9217933687642823,1.1738109891442503,1.524712643561875,0.10648825644123706,0.1378655435538877,0.35472453341287213,-0.6318177721401561,0.1079244658958482,0.001667291158810258,0.015448685754157601
c_15640,4.173909907180761,6.675422901058853,25.37935277411044,26.346242974990705,3.489863363086256,4.858767101543037,0.0813109600843548,0.13004234809198476,0.39835199248254904,0.008946830288995233,0.13062801433692764,0.001819673809222877,0.013930195742923942
c_15642,0.4409703896133294,0.5718504046655386,0.8587755811738539,0.9517892846265014,0.3923883905946637,0.5096077899884127,0.06199028266580648,0.08038899904108442,0.17958686754687886,0.0035494943268261636,0.08053205012119351,0.0017011602176353335,0.02112401478759376
c_15647,1.36330630522026,1.6323898501170906,1.3639156287313565,1.5649647776276172,1.3632728259064637,1.6360139914814307,0.081701397589253,0.09782726864417318,0.12455473777113803,-0.5458811950499232,0.07868136234635777,0.0036680055782198906,0.0466184807791357
c_15794,0.021804570385240696,0.02488869817887392,0.021804570385240696,0.02488869817887392,,,0.00934481587938887,0.010666584933803108,-0.18278472686570613,-4.005837129141665,0.00476745978382072,0.0012454533716663718,0.26124045679274616
c_15856,0.571729821905609,0.7237590897586007,1.239994624842474,1.320892777479073,0.38461567708328676,0.4265755235869815,0.12418426026886446,0.15720622526732103,0.003301709916267808,-0.020779802148241933,0.15559789083232475,0.0028517544269561768,0.018327719043629464
c_16008,11.385967449154771,13.193189164418182,14.591995047855567,15.412681139135293,3.1927858080305125,3.4360939205372394,0.2989172434414214,0.34636246369401563,0.13625591256011313,-2.828123963212806,0.17702631281219133,0.001409989083185792,0.007964855962862769
c_16048,3.1667088135800783,4.189759530643959,5.270409325424095,6.131730855494534,2.5776726702637527,3.4556843293236965,0.0825005984961826,0.10915360053027208,0.23715238482753828,-0.17090646276088095,0.1008734708661523,0.003669953439384699,0.036381750403476375
