band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
49-96,0.02719682326303302,0.038750653665078565,-0.09210114903629063,-0.25055109379605006,0.05695641292162806,c_1016
1-4,0.08122799217291571,0.10965392401387626,-1.2712727532608885,-0.7353601422234217,0.016769656258515293,c_10306
5-12,0.08634463601947528,0.09817407430520021,-0.18905834280646716,0.5006991400668697,0.022681479929656485,c_10306
13-24,0.09904147911181664,0.11408357457618869,0.0019011665303294567,0.44197869571845816,0.013609547201779502,c_10306
25-48,0.09745888801200546,0.11114471049189804,-0.007295526185779888,-0.14813421789242087,0.02061629237631782,c_10306
49-96,0.105087430244506,0.11906311049032656,-0.009773616318912604,-0.17426108384242298,0.023346784750223518,c_10306
1-4,0.006570695953910157,0.007476759688804962,0.1106402872205442,0.9838756052918916,0.1549331170724809,c_10312
5-12,0.013872749967264933,0.016246236490050983,0.0224356052622926,0.7843004984326813,0.034243558492184384,c_10312
13-24,0.011464940704353643,0.01480502631611947,-1.5892640830360851,-0.36589125023651403,0.11062139480392807,c_10312
25-48,0.007220962543940379,0.010128915952223842,-0.12863758120503088,0.16888046266269133,0.12420482458490671,c_10312
49-96,0.009516382070266437,0.012949967523077439,-0.03693285101592769,0.2565478180668352,0.12531874621599728,c_10312
1-4,0.04584154960112037,0.05220247898898067,0.10567892448201854,0.8542862731518753,0.07294451740524766,c_10382
5-12,0.05256319708660315,0.05444020320200456,-0.592122260860263,0.289233341774105,0.06964273279921059,c_10382
13-24,0.04524280799049215,0.05198636196764923,-0.25319808183455894,0.3591385707857459,0.054351058186317386,c_10382
25-48,0.05322948393139298,0.0633217460345553,0.028899891813876866,0.4015854069839232,0.04502823176056479,c_10382
49-96,0.084239902652409,0.1257645866523502,-0.04538720927844042,-0.033829102226946364,0.023150053741992166,c_10382
1-4,0.020326425583232305,0.022060733456651913,-0.39977161708181885,0.05028999845742749,0.16008052573087886,c_10393
5-12,0.08041470938742315,0.0896813806005034,-0.07056624689091695,0.6122243757754863,0.014808432967709048,c_10393
13-24,0.06963139669410308,0.09205949540966811,-0.040764804969727786,-0.5535407156125074,0.02535753476293585,c_10393
25-48,0.04405254258353358,0.05170826597798996,-0.029240961098147,0.2341251156577906,0.04750744089103085,c_10393
49-96,0.05075201522894975,0.06604924130005593,0.006604985886784709,0.12182056232686936,0.03121310366697105,c_10393
1-4,0.017627666802090144,0.021098348652903887,-0.213167894697883,-0.7473915652305793,0.12741181651098743,c_10641
5-12,0.011589030222592753,0.013937777893460086,-0.1342101141615486,0.0939028577144462,0.05552144881771282,c_10641
13-24,0.018852564507153474,0.022292876500192668,-0.10059221323947609,-0.24423714413865022,0.06319658332745773,c_10641
25-48,0.035672542377312766,0.04422996784490194,-0.48932475009718,0.2646706671238509,0.04382878900770783,c_10641
49-96,0.031623030465555556,0.04058889915580028,-0.4116883601809087,-0.04284254084139566,0.050015325704933965,c_10641
1-4,0.04725057495958908,0.06281170650529956,-0.38472987328402053,0.575379521861722,0.4894486521330379,c_10695
5-12,0.07962586269908692,0.10018000900329978,-0.17288077833663196,-0.7555996975691175,0.05749044160457335,c_10695
13-24,0.11307906373609537,0.14198352003399423,-0.15663124970145526,0.20460236535607879,0.045910659972649134,c_10695
25-48,0.2267817119990719,0.2845600697241855,-0.7219144251843816,-0.2817277551147243,0.03284588719431344,c_10695
49-96,0.08538371598383228,0.10155567335731197,-0.04267333231836501,0.20781655232005308,0.08291368524147663,c_10695
1-4,0.03313798856146477,0.0430707107875894,0.02102091311311416,0.8835001063413555,0.13197804377289604,c_10733
5-12,0.11467990516839922,0.14157826346481509,-0.0030840233622710933,0.07972543735969533,0.016321443485168348,c_10733
13-24,0.12893086224110692,0.14449016134333392,-0.7942688370286937,-0.17343578685331087,0.02929256095983827,c_10733
25-48,0.12551290646083677,0.16222043263973449,-0.15328039614016542,-0.13404952674595216,0.01937716835652891,c_10733
49-96,0.09653580340869639,0.12115057441841809,-0.2388079880202545,-0.11560011212141072,0.03188638456957028,c_10733
1-4,0.08205295403511001,0.08355619356121945,-0.1338311744142211,0.022533960367917244,0.010569035686435774,c_10878
5-12,0.0657766628169999,0.07424381167628472,-1.4296639898033847,0.055295501024455046,0.038611689514753016,c_10878
13-24,0.07998865272508705,0.10087825433083977,-0.11686878885249441,0.06476434893301491,0.011698942376659431,c_10878
25-48,0.10640566744094658,0.13082749513843972,-0.1783668901813651,0.036381162016434335,0.011801288537186412,c_10878
49-96,0.07237046746309511,0.10915554363314325,0.0034560120217239643,0.19536603562357652,0.015738050056473437,c_10878
1-4,0.06443963489167044,0.07554231649996106,-0.06280879103835013,0.19148854233775137,0.14725197940248266,c_10898
5-12,0.18931058643283508,0.22823872989892954,-0.6229446128720268,0.7351810171589855,0.009236955104346842,c_10898
13-24,0.16678442717939668,0.24142014860314456,-0.2912606263137292,-0.13531195133285884,0.012644252538632036,c_10898
25-48,0.16045849406120452,0.20378918174986227,-0.27085890984200867,-0.0017861339020425748,0.01225782352179599,c_10898
49-96,0.1049585906667768,0.12811435148263375,-0.004768340249546199,-0.07893192638649647,0.020208873910527093,c_10898
1-4,0.08544042915912001,0.10361868454211193,-0.08153661398654743,0.6445013463712428,0.014105916198634572,c_11013
5-12,0.08314998323556426,0.10652137831415252,-0.008293600072399876,-0.039150062298408776,0.010479759697598198,c_11013
13-24,0.09888833550894592,0.13788195871087128,-0.14423662002741988,0.683648315582156,0.020784997367242514,c_11013
25-48,0.0542977689063542,0.07304065586638335,-0.040315379322333644,-0.24729173116472017,0.027363864864304654,c_11013
49-96,0.0404267572004498,0.06111721855166964,-0.4504436187912906,0.25438770958674406,0.047542187797650126,c_11013
1-4,0.055716332564938735,0.05675528245658704,-135.15646567669432,0.14578692344928088,2.1358946346037553,c_11087
5-12,0.08388582852426962,0.11037744487338084,-0.031942834189361724,-0.4455583221191771,0.03054717061645226,c_11087
13-24,0.022547396758771918,0.025751546616970458,-3.1164187825204746,-0.24734591020537922,0.20734414892876787,c_11087
25-48,0.09966149275753733,0.12928910789346953,-0.24453142329774313,0.323532000577224,0.03014837058764658,c_11087
49-96,0.06201636602746843,0.14909559455901295,-0.0034454205588778652,-0.04880594372702028,0.0266632475441013,c_11087
1-4,0.03483651864522405,0.034865062203540936,-0.23402875370897647,0.7072780695366596,0.08676878304820587,c_11203
5-12,0.027691141508313533,0.03318499473920017,-0.2789357799602301,0.6132092088379197,0.03377810886880501,c_11203
13-24,0.05605251614563341,0.06496188367930988,-2.5646243291558832,-0.06669369845896891,0.061306259348452845,c_11203
25-48,0.05658267562856753,0.07894449954765438,-0.06712901447098751,0.6927900959166193,0.022760276336981605,c_11203
49-96,0.05919594235022923,0.10060569715085642,-0.0674303520363877,0.42897181564348463,0.022486109463598865,c_11203
1-4,0.20910774283584926,0.25235450352870303,-1.6827991858324611,-0.6473697644215524,0.14953110818500467,c_11307
5-12,0.12628623138739603,0.13514288135856775,-0.22310160495702736,0.009307855473880494,0.032097927237953607,c_11307
13-24,0.2349107901919453,0.27366865165793997,-0.03531688626823559,-0.023801454894950332,0.012232785740205039,c_11307
25-48,0.19466326948525073,0.41155380302089334,-0.02978137596949315,-0.18684322538423484,0.011337093316946536,c_11307
49-96,0.11749111744858971,0.16586455888300616,0.020122860915199547,0.6872935000836413,0.034093913884000945,c_11307
1-4,0.01855826517464175,0.022865438760827615,0.29413257823539796,0.8099477378403144,0.4597540035789044,c_11327
5-12,0.07571955007048503,0.09233776829199658,-0.5270440155616869,-0.6628055101052817,0.03592563363784374,c_11327
13-24,0.07845364060352465,0.08919618793473882,-0.7166115595777178,-0.37807846945728696,0.030012982507883517,c_11327
25-48,0.10107516451316419,0.11673136705953414,-1.8802591561962694,0.211987827163174,0.040728019054730925,c_11327
49-96,0.0663403873549293,0.0840851472314108,-0.022857512255273438,-0.005013899783089186,0.04067577156719233,c_11327
1-4,0.032894805011127515,0.042735258507432275,0.1407192088338285,0.4537254949195928,0.28310434027890613,c_11461
5-12,0.0495549406673042,0.055736564751483,0.059533373376335574,0.7124507480361575,0.04332965928323165,c_11461
13-24,0.07110139283234501,0.09140386444969203,-0.8791444263054657,-0.6125258618401739,0.04140025436715477,c_11461
25-48,0.025991625183367877,0.028844166968545765,0.004457994242547447,0.42485413030945024,0.11928734683212577,c_11461
49-96,0.0334887631403246,0.04494423552689801,-0.06921221684535062,0.35159009509003675,0.09508494745575137,c_11461
1-4,0.012948715597921087,0.015256064672845208,-0.4901235470853882,-0.30981215090497627,0.36694069270477386,c_11735
5-12,0.008283916528778613,0.01070149696822996,-0.051931870759151844,0.2662509455436418,0.08849490143159751,c_11735
13-24,0.006621969202929505,0.007622940107759421,-0.16464907799883788,-0.18019061510632436,0.16683432420142147,c_11735
25-48,0.042688118095520054,0.050203352920097664,-2.4563195546983185,-0.29548758300853345,0.059658178985845155,c_11735
49-96,0.08946686546882526,0.16858165981076276,-0.34450153432284947,-0.42404935930926757,0.014536081369363192,c_11735
1-4,0.15414739318043774,0.17523228972958182,-0.3999844947581068,0.3604696329268686,0.1331683600165194,c_11752
5-12,0.10273537190482973,0.13287413277147692,-0.032679442813292825,0.3688876509148112,0.023597763073928208,c_11752
13-24,0.07799354563274348,0.08318646520946324,-5.685345562922605,0.6859517715470322,0.15761106201338876,c_11752
25-48,0.11199699894413155,0.14746463797973539,-0.13161327169897175,0.19793690647710815,0.04021291669587906,c_11752
49-96,0.08891154233131086,0.10397562339452972,-0.03482066546508533,0.3137587026623281,0.058329891722187485,c_11752
1-4,0.06940468079446345,0.08160309838379862,-2.2937710988891364,0.5325142285839175,0.09125826595072888,c_1181
5-12,0.05523631498455145,0.06812650920606608,-1.9737291622352324,-0.44621621138478285,0.020651149386129594,c_1181
13-24,0.07758791657973113,0.08972097836269874,-0.000814430723239834,0.11543889578795313,0.01258609853512518,c_1181
25-48,0.10857418875927727,0.14800323987206312,-0.02048435737304488,0.011640986153590502,0.0084751664488476,c_1181
49-96,0.06618177007647073,0.12213044157209155,-0.05177616262700102,0.08045662207769105,0.012714592513399382,c_1181
1-4,0.06002313658933306,0.06298233124527253,-0.6448690785057534,0.5672484668591485,0.12604827499830154,c_1186
5-12,0.027195103436189874,0.03326353202925341,-0.1265779530059601,-0.6937085116226974,0.02863921403251495,c_1186
13-24,0.027088857428859386,0.031282402460992224,-0.0338296059843195,0.44242226366697945,0.03368585177104357,c_1186
25-48,0.03239826054550517,0.0427293931045587,-0.06125981117102253,-0.12152008638968234,0.041684281227363125,c_1186
49-96,0.04504118008992808,0.05663992085084271,-0.1838933156605278,0.22758868707871305,0.03696398918220493,c_1186
1-4,0.06634884908890619,0.07542063371706728,-2.43189226024786,0.9617512187202288,0.12454960527541593,c_11996
5-12,0.05739922059941377,0.06964850344463802,-1.296568687706075,0.18102731139473915,0.024082659947779857,c_11996
13-24,0.058420013858761465,0.06592450666999208,-2.499526937026847,-0.005326315366840653,0.05401610515103387,c_11996
25-48,0.06898302379757641,0.08345411838310449,-0.006949943154163307,0.08236827148758318,0.01883755507027028,c_11996
49-96,0.06423532367476979,0.08023878986592695,0.008436758556846558,0.21785493783737436,0.02133665666088058,c_11996
1-4,0.13060618163643212,0.13192311160931902,-642.2565767384331,-0.9908579435534342,2.5813106022967562,c_12060
5-12,0.2746691037144863,0.3624916363363735,-0.14751929404909903,-0.018386439067655372,0.010805382585757743,c_12060
13-24,0.15671516404853666,0.20923410393159533,-0.3418092930683658,-0.4807360939228203,0.03018488920048929,c_12060
25-48,0.13938887161655691,0.16643735158001993,-0.00473958330510138,0.04451350093755567,0.027055977067906217,c_12060
49-96,0.11263171726957473,0.25350409967409604,-0.03491741636200363,0.19982796719886098,0.018534061250919567,c_12060
1-4,0.07829819090751353,0.08406739510290581,-5.5697225601677065,0.5070681647619177,0.14945847883487917,c_12158
5-12,0.04543671011536356,0.05536805209110151,-0.1552422946593759,0.4122857871347473,0.02913630775822908,c_12158
13-24,0.04288921875797855,0.051914806037410284,-0.45693570137985984,-0.19836747481937603,0.07626542901762952,c_12158
25-48,0.0466793601473303,0.060884286718316305,0.001346896947534093,0.1463569225454969,0.046581127938141155,c_12158
49-96,0.038734948945231086,0.05203666489569115,-0.008750185767020469,0.07859455568566734,0.06024790194633325,c_12158
1-4,0.06381933127905234,0.06683107849141824,-0.6867876059893221,0.4082972136329728,0.168074587286479,c_12164
5-12,0.034767101436834945,0.04591792426905526,-0.04685690495287509,0.26637459136387265,0.02395997569490523,c_12164
13-24,0.05471297299446632,0.06477224562735485,-0.39859278894431127,-0.03952940959553036,0.027969893154374453,c_12164
25-48,0.0365285203941506,0.04648568499268404,-0.031525645700978266,-0.01814557868584571,0.04713761482939508,c_12164
49-96,0.07094949828082255,0.09029913133209277,-0.10112714508139908,-0.07529553435551484,0.02987757760492151,c_12164
1-4,0.09746310503916564,0.10243362010095149,-0.15046669199914753,-0.549058250497142,0.08230761418525881,c_12174
5-12,0.0916436239943104,0.11822427628186112,-0.047529395038443,0.7390893771712189,0.025038325267649625,c_12174
13-24,0.0868509089555878,0.12460326741481609,-0.17153419777935008,0.013059516680868771,0.036936245675457814,c_12174
25-48,0.10643451064851993,0.1332151315962709,-0.32079600605341696,0.09844298164707485,0.03264091385898664,c_12174
49-96,0.13222027892356916,0.17225831082441867,-0.4749615939895093,0.28992713269221426,0.027674845974550763,c_12174
1-4,0.015587375839314688,0.019007371753245444,-0.9564715628325133,0.6740741762414598,0.20953901141417047,c_12189
5-12,0.03884941464230312,0.04107848962724831,-0.3496751630981765,0.22532227197130203,0.018462549304587902,c_12189
13-24,0.023629870829001625,0.02605240579812604,-0.3203551225749488,-0.07015242661417126,0.05576426554330377,c_12189
25-48,0.02969335426914421,0.04455985100285715,0.013069604988906303,0.22743799276703858,0.03082475860257043,c_12189
49-96,0.027362727672218923,0.03530103102464667,-0.028089860545605694,-0.2663351698792224,0.04714024037562876,c_12189
1-4,0.08682330837363483,0.1089845684280984,-0.03409091193108771,0.9176449585884272,0.12051968017683579,c_12193
5-12,0.09404198023903024,0.10772108948628997,-0.2791872395997075,-0.048411740623540526,0.028081157803068905,c_12193
13-24,0.10402907703319586,0.1365040816852904,-0.20908787331056877,0.06795178834035984,0.03266130968492276,c_12193
25-48,0.09381796952609349,0.12146178805111536,-0.05943030951498596,-0.058506939489021886,0.03597113260129225,c_12193
49-96,0.09538149844578435,0.1286792978968469,-0.005727696108947855,-0.015739436598483744,0.03374013195338364,c_12193
1-4,0.21689198289068,0.2507068651748727,-2.1813299958715127,0.9298952438668571,0.11441137029856796,c_12231
5-12,0.34453316542153434,0.3569814001419158,-13.254321613987983,0.16440560085442904,0.10263079621337638,c_12231
13-24,0.24349261918747836,0.28197387971105164,-2.23497952202169,0.848632436437451,0.11182207192176168,c_12231
25-48,0.20972026379212014,0.2338115925629378,-4.58714893085538,-0.6838641188062493,0.13418723794452972,c_12231
49-96,0.39058622532585924,0.40610035793152954,-11.488199927588267,0.39327698035580316,0.09226703954804609,c_12231
1-4,0.0351944757266823,0.04130186983062828,-1.4831073106070716,-0.9044890305067046,0.32863248946989265,c_12237
5-12,0.06945768285358564,0.08306388396491025,-1.8984665961803704,0.6715736716521736,0.10341755189288404,c_12237
13-24,0.08890349602058724,0.11190629719955822,-1.5938898388588316,0.4227609535757249,0.045348068725947197,c_12237
25-48,0.16173339885316726,0.21186356784034957,-1.3872687997371034,0.07887491187864444,0.030974150108996262,c_12237
49-96,0.5255925818148094,0.5466253796623093,-12.115549603840108,0.17073813317000147,0.032746334777072554,c_12237
1-4,0.010094165352195317,0.01285571515151149,-0.45041542596697304,-0.5991291167083739,0.10871886428532063,c_12441
5-12,0.052151908602224045,0.12180644720210843,-0.20414072640548908,0.4490224108356984,0.004310451291796805,c_12441
13-24,0.010595866438952661,0.012453187732701454,-0.14225984394481328,-0.3043814653024839,0.08933923129770699,c_12441
25-48,0.027591144986441146,0.032833476857371834,-1.7996431442429888,-0.07235529804726182,0.06659691219932282,c_12441
49-96,0.03329400363922419,0.05067949757000134,-0.6137513163169437,0.348391837484443,0.04305809545875867,c_12441
1-4,0.09722255819623296,0.10021540656155882,-34.6754299189046,-0.7440893294988533,0.5414783295280674,c_12517
5-12,0.059805311083444015,0.06869468630114968,-3.1218246960521956,0.05190408548848324,0.07274864433117562,c_12517
13-24,0.04031602759976661,0.04565281436752459,-0.40621528195489676,0.0552332394283544,0.10978695128551284,c_12517
25-48,0.06853834597776427,0.07538599341570058,-3.0782761298194217,-0.449884663794609,0.09348102747183318,c_12517
49-96,0.0621499545163903,0.0804335496087591,-0.23893343053456007,0.16180365436993116,0.057180644914010176,c_12517
1-4,0.044430482910356055,0.0489522582713736,-0.47855356652613334,-0.1141503115405561,0.4324583286712218,c_12624
5-12,0.1313357920393256,0.1604285104018518,-0.0454440515369785,-0.0026391993221925175,0.012627315679299029,c_12624
13-24,0.0572102764413624,0.06721766277377186,-0.031032746987603277,-0.24474355983386895,0.03878008732083971,c_12624
25-48,0.05026442152163415,0.06829911707849863,-0.032890274122607144,-0.2699041307815227,0.055249570261439424,c_12624
49-96,0.051773586579108834,0.07567197279522424,-0.0457264415801335,-0.1838702477542747,0.057945091049396116,c_12624
1-4,0.023717858716696003,0.025641735068933625,-2.836231669482849,0.9584247970451961,1.64591333108645,c_12767
5-12,0.0633306444823084,0.080505603628546,-0.23052546411598684,-0.052875573324690214,0.029825637539880306,c_12767
13-24,0.11408828942080056,0.123491573449006,-0.8626223089130252,-0.09884002610142675,0.030576437905325066,c_12767
25-48,0.12459789860386199,0.14935124247686798,-0.5084779300209019,-0.14646750269567602,0.03670264658243958,c_12767
49-96,0.09622481926604248,0.11750385697935703,0.003502407195589363,0.07864260327559398,0.03504372780960815,c_12767
1-4,0.06539246718378286,0.07202174125707533,-0.18032886196733022,0.3509373564142315,0.03952276137617565,c_12858
5-12,0.03252931914699474,0.036057998799956484,-0.29175059525628955,0.05406219932254955,0.021152886294264935,c_12858
13-24,0.029443983014474245,0.03260540442866537,-0.3456363631280246,0.13389148747917282,0.04945002865184651,c_12858
25-48,0.061468759055498666,0.08465804734768446,-0.11001295925430798,-0.028343095180625024,0.01898162136708829,c_12858
49-96,0.03574917920140973,0.04532814106919444,-0.0548533682268868,-0.2144191148533799,0.035309178183064165,c_12858
1-4,0.08698980251787425,0.1051967981942628,-0.319725327904002,-0.8278688701142218,0.0625133512489029,c_1286
5-12,0.06087422988000225,0.07166079395157503,-0.05552429629029465,-0.46236546375072507,0.05131098585886041,c_1286
13-24,0.09176305644449602,0.14393556047337616,-0.029850447936689672,0.0848783694116336,0.024172489515485673,c_1286
25-48,0.08349234846130227,0.1083748999159132,-0.03792006467906406,-0.009812141358652104,0.041779100745044824,c_1286
49-96,0.10851244208814763,0.1530859785830907,0.011706548056206856,0.3364673407762193,0.03150823063681385,c_1286
1-4,0.12132053407539795,0.1560431602280597,0.0485894044416354,0.9488198405403383,0.038125260237031375,c_12971
5-12,0.13482338867715032,0.15578437248465213,-0.15052620359432045,-0.30796377263775404,0.00862827974941533,c_12971
13-24,0.07852154243017373,0.08558484439473904,-1.1104943937382648,-0.23227567124831616,0.019203607023213023,c_12971
25-48,0.08740369698983126,0.11614788574086997,-0.08616292148426719,0.09335072162895262,0.01574953608092661,c_12971
49-96,0.09669729856115246,0.14635288667305302,-0.016719279303176737,0.11447200473932809,0.013628915251804173,c_12971
1-4,0.09978894487620782,0.12052877469105011,-0.2046590458261346,-0.8658038172234017,0.07791412863141961,c_12974
5-12,0.0729232750716479,0.09617269364545245,-0.3399725554091819,-0.1340208911972165,0.027304107659758426,c_12974
13-24,0.18192530704027918,0.1962685746481243,-0.1434936946493932,0.001026573428456426,0.015437834454844566,c_12974
25-48,0.1082283411382527,0.13198378727520013,-0.10045941790484259,0.2753753495183971,0.01659361833983202,c_12974
49-96,0.10089359818459027,0.13279690674759376,0.0012766159743359262,0.11568765195386986,0.012727050144421824,c_12974
1-4,0.062404563732876187,0.06596783857276184,-0.5358961447596127,-0.21202374276621905,0.044868885302850804,c_12993
5-12,0.10442762716755549,0.11443888725677115,-3.196327030800081,0.3384219103772975,0.016112936972115435,c_12993
13-24,0.06772761618971783,0.08415931479380176,-0.0037568167830492882,0.2890607414829816,0.014065659282041216,c_12993
25-48,0.07560428795425252,0.08699857471005545,-0.5589705284267019,-0.1890549230663,0.01750903802220164,c_12993
49-96,0.07904549277591022,0.09180755712445231,-0.1999630112827726,-0.20154973861041425,0.01837130284403383,c_12993
1-4,0.0688001126084945,0.08612871011112758,-0.14733538619133002,-0.7354884859153381,0.05983262235957321,c_12999
5-12,0.04520405407376049,0.050389297474612446,-0.7397361554168591,0.22682876742136093,0.02798875426198579,c_12999
13-24,0.06395389770438453,0.08237011203035499,-0.13565557589016208,-0.047811816652136706,0.03532489455565659,c_12999
25-48,0.058166967123439016,0.06547107819206316,0.0012230458267793454,0.3005490868417898,0.04133593173665424,c_12999
49-96,0.052773238662891964,0.0807727007731333,0.011790021124676864,0.21747834363192606,0.03032921891869979,c_12999
1-4,0.07354717525358975,0.08978752341603737,-0.8948489171466305,0.6327602685701751,0.47830398602862234,c_13020
5-12,0.06064622377319956,0.08231147149590128,-0.8016010313110347,0.6287137804407213,0.06010528481321796,c_13020
13-24,0.09721391724695368,0.11508847318886305,-2.1538795943058027,-0.19931751926245217,0.0502152108654697,c_13020
25-48,0.08403095152457374,0.09921788323252641,-0.8489531422356815,0.08258762330452826,0.0749849079430152,c_13020
49-96,0.07397527474061504,0.09002480122340435,-0.2516923778601954,0.1909521228788154,0.0801690516013608,c_13020
1-4,0.0957674032419559,0.09945628759107922,0.13205434843849617,0.7903752825967205,0.09508753655434014,c_13044
5-12,0.1555431336943292,0.1722911886986573,-0.0027945167967478035,0.5402914006625562,0.01129077678019967,c_13044
13-24,0.14463326673138835,0.17461863954175955,-0.03310373207280004,0.2643139393740227,0.01153047228429429,c_13044
25-48,0.13863063442144719,0.18499699222072105,0.003442655984334908,0.3417725611821834,0.010104425188778377,c_13044
49-96,0.12230274323342193,0.1508472891507568,-0.019694137719559635,-0.014006408098648435,0.015008394845493064,c_13044
1-4,0.08921888094538903,0.10154731015896558,-1.1669195304640092,0.5552703448031996,0.10203856065617564,c_13083
5-12,0.14399739331363565,0.18244550003344476,-0.07342688956173005,0.3985620977788942,0.008700197482730593,c_13083
13-24,0.07971699635397259,0.09724591755789212,-0.12039902463677721,0.26697164640116156,0.02974008292747705,c_13083
25-48,0.09624870090948456,0.13431870871272253,-0.07155102315750139,-0.02174085952653826,0.013394196224399685,c_13083
49-96,0.07687251025055314,0.1020602795694801,-0.22260438759366763,-0.09608270742479727,0.019031721056911567,c_13083
1-4,0.07975029158017309,0.09977506730685706,-1.7625236754391964,-0.23875999385969257,0.106891034849542,c_13166
5-12,0.04254812604579089,0.057320439574637574,-0.12880988912256264,0.5443675201827674,0.03675662530157533,c_13166
13-24,0.045154534431387006,0.055876378966687755,-0.006830577576229624,0.4218788592193845,0.03167499244587641,c_13166
25-48,0.03481036442100406,0.05044549734700431,0.01515863925674632,0.2722039145654631,0.044843544348534874,c_13166
49-96,0.07714675649333809,0.08755020439929669,-0.32604146313021465,-0.03663825324191361,0.03690665503854936,c_13166
1-4,0.024760704862388364,0.029094715651684665,-0.44979245486155617,0.7422644043435481,0.1281096996633327,c_13170
5-12,0.06426763560655624,0.08198940574500571,-0.5137028783738524,0.7335706953407921,0.023864657954440035,c_13170
13-24,0.08593733700094235,0.09188186771005738,-5.907411519995292,0.7293444778655447,0.09941148592196752,c_13170
25-48,0.07655937338446396,0.0989400949151381,-1.1441452157819412,-0.24437563883895103,0.03628647080170978,c_13170
49-96,0.0853506515349605,0.10340709282587843,-1.7990405993015681,0.031796224982321666,0.04629663992067717,c_13170
1-4,0.09704188145610013,0.12407170128200048,-0.03886273743200208,0.1241732569815098,0.007819372464593397,c_13229
5-12,0.12965831829765084,0.16426570152156403,-0.06711343404487935,-0.6310947475041921,0.01083826792863373,c_13229
13-24,0.11191203661178613,0.12568710782763837,0.007410726958383407,0.5110798520785786,0.01061285639720562,c_13229
25-48,0.07311985727272995,0.10042703864115272,-0.05386204960792851,0.5358939991028039,0.014476490979352713,c_13229
49-96,0.20675674591341534,0.3858021742895647,-0.27687964119754205,-0.10273451031481218,0.004655728386030381,c_13229
1-4,0.1779987825393854,0.22459856159181202,-0.07199156608248236,-0.7512794980072215,0.04382566620613471,c_13269
5-12,0.22208670292593635,0.24318471015037416,-0.00354981730751458,0.25128866184243664,0.005903078677078288,c_13269
13-24,0.09018521671475477,0.11419239681037047,-0.008085205254765304,-0.025800054583539345,0.020026604991156664,c_13269
25-48,0.12667063027614764,0.17038767574245997,-0.0034813848285093485,0.14566523867595343,0.015368631480858536,c_13269
49-96,0.11805745068125954,0.14816218136662748,-0.0035209009272012537,-0.03211473312690548,0.0144231293100302,c_13269
1-4,0.009575524975612246,0.009594627222517462,-3403.5988966494183,-0.7634589598612324,2.8595262151490406,c_13308
5-12,0.01094487264796277,0.01106842240093066,-106.75763427994967,-0.8795762698677523,0.592119261267725,c_13308
